date,symbol,close
2010-02-08,GBPUSD,1.56500000
2010-02-08,JPYUSD,0.01119570
2010-02-09,AUDUSD,0.87720000
2010-02-09,CHFUSD,0.93976130
2010-02-09,EURUSD,1.37950000
2010-02-09,GBPUSD,1.56790000
2010-02-09,JPYUSD,0.01117943
2010-02-10,AUDUSD,0.87400000
2010-02-10,CHFUSD,0.93615428
2010-02-10,EURUSD,1.37220000
2010-02-10,GBPUSD,1.56060000
2010-02-10,JPYUSD,0.01112595
2010-02-11,AUDUSD,0.88860000
2010-02-11,CHFUSD,0.93049223
2010-02-11,EURUSD,1.36400000
2010-02-11,GBPUSD,1.56740000
2010-02-11,JPYUSD,0.01113338
2010-02-12,AUDUSD,0.88390000
2010-02-12,CHFUSD,0.92876382
2010-02-12,EURUSD,1.36250000
2010-02-12,GBPUSD,1.56690000
2010-02-12,JPYUSD,0.01111111
2010-02-16,AUDUSD,0.89940000
2010-02-16,CHFUSD,0.93624192
2010-02-16,EURUSD,1.37420000
2010-02-16,GBPUSD,1.57320000
2010-02-16,JPYUSD,0.01105461
2010-02-17,AUDUSD,0.89940000
2010-02-17,CHFUSD,0.92867756
2010-02-17,EURUSD,1.36230000
2010-02-17,GBPUSD,1.57040000
2010-02-17,JPYUSD,0.01101443
2010-02-18,AUDUSD,0.89710000
2010-02-18,CHFUSD,0.92541181
2010-02-18,EURUSD,1.35630000
2010-02-18,GBPUSD,1.55820000
2010-02-18,JPYUSD,0.01093733
2010-02-19,AUDUSD,0.89540000
2010-02-19,CHFUSD,0.92387288
2010-02-19,EURUSD,1.35380000
2010-02-19,GBPUSD,1.54370000
2010-02-19,JPYUSD,0.01087666
2010-02-22,AUDUSD,0.89940000
2010-02-22,CHFUSD,0.92824654
2010-02-22,EURUSD,1.35900000
2010-02-22,GBPUSD,1.54770000
2010-02-22,JPYUSD,0.01097574
2010-02-23,AUDUSD,0.89350000
2010-02-23,CHFUSD,0.92438528
2010-02-23,EURUSD,1.35370000
2010-02-23,GBPUSD,1.54640000
2010-02-23,JPYUSD,0.01110618
2010-02-24,AUDUSD,0.89410000
2010-02-24,CHFUSD,0.92772985
2010-02-24,EURUSD,1.35760000
2010-02-24,GBPUSD,1.54320000
2010-02-24,JPYUSD,0.01110371
2010-02-25,AUDUSD,0.88110000
2010-02-25,CHFUSD,0.92097992
2010-02-25,EURUSD,1.34760000
2010-02-25,GBPUSD,1.52010000
2010-02-25,JPYUSD,0.01125492
2010-02-26,AUDUSD,0.89610000
2010-02-26,CHFUSD,0.93361964
2010-02-26,EURUSD,1.36600000
2010-02-26,GBPUSD,1.52390000
2010-02-26,JPYUSD,0.01125619
2010-03-01,AUDUSD,0.90010000
2010-03-01,CHFUSD,0.92361688
2010-03-01,EURUSD,1.35160000
2010-03-01,GBPUSD,1.49740000
2010-03-01,JPYUSD,0.01120072
2010-03-02,AUDUSD,0.90430000
2010-03-02,CHFUSD,0.92678406
2010-03-02,EURUSD,1.35640000
2010-03-02,GBPUSD,1.49400000
2010-03-02,JPYUSD,0.01124227
2010-03-03,AUDUSD,0.90770000
2010-03-03,CHFUSD,0.93879084
2010-03-03,EURUSD,1.37310000
2010-03-03,GBPUSD,1.51240000
2010-03-03,JPYUSD,0.01130838
2010-03-04,AUDUSD,0.89970000
2010-03-04,CHFUSD,0.92764378
2010-03-04,EURUSD,1.35710000
2010-03-04,GBPUSD,1.50310000
2010-03-04,JPYUSD,0.01123343
2010-03-05,AUDUSD,0.90650000
2010-03-05,CHFUSD,0.93014603
2010-03-05,EURUSD,1.36080000
2010-03-05,GBPUSD,1.51150000
2010-03-05,JPYUSD,0.01107174
2010-03-08,AUDUSD,0.90840000
2010-03-08,CHFUSD,0.93075205
2010-03-08,EURUSD,1.36130000
2010-03-08,GBPUSD,1.50600000
2010-03-08,JPYUSD,0.01107420
2010-03-09,AUDUSD,0.91380000
2010-03-09,CHFUSD,0.92893637
2010-03-09,EURUSD,1.35860000
2010-03-09,GBPUSD,1.50030000
2010-03-09,JPYUSD,0.01112471
2010-03-10,AUDUSD,0.91700000
2010-03-10,CHFUSD,0.93440478
2010-03-10,EURUSD,1.36580000
2010-03-10,GBPUSD,1.49770000
2010-03-10,JPYUSD,0.01103509
2010-03-11,AUDUSD,0.91500000
2010-03-11,CHFUSD,0.93554121
2010-03-11,EURUSD,1.36740000
2010-03-11,GBPUSD,1.50520000
2010-03-11,JPYUSD,0.01103753
2010-03-12,AUDUSD,0.91520000
2010-03-12,CHFUSD,0.94348523
2010-03-12,EURUSD,1.37530000
2010-03-12,GBPUSD,1.51880000
2010-03-12,JPYUSD,0.01105461
2010-03-15,AUDUSD,0.91170000
2010-03-15,CHFUSD,0.94029149
2010-03-15,EURUSD,1.36520000
2010-03-15,GBPUSD,1.50430000
2010-03-15,JPYUSD,0.01105583
2010-03-16,AUDUSD,0.91480000
2010-03-16,CHFUSD,0.94732853
2010-03-16,EURUSD,1.37580000
2010-03-16,GBPUSD,1.51920000
2010-03-16,JPYUSD,0.01105828
2010-03-17,AUDUSD,0.92250000
2010-03-17,CHFUSD,0.94777746
2010-03-17,EURUSD,1.37390000
2010-03-17,GBPUSD,1.52960000
2010-03-17,JPYUSD,0.01105950
2010-03-18,AUDUSD,0.92010000
2010-03-18,CHFUSD,0.94073377
2010-03-18,EURUSD,1.36030000
2010-03-18,GBPUSD,1.52470000
2010-03-18,JPYUSD,0.01105461
2010-03-19,AUDUSD,0.91640000
2010-03-19,CHFUSD,0.94206312
2010-03-19,EURUSD,1.35300000
2010-03-19,GBPUSD,1.50140000
2010-03-19,JPYUSD,0.01104972
2010-03-22,AUDUSD,0.91540000
2010-03-22,CHFUSD,0.94517958
2010-03-22,EURUSD,1.35310000
2010-03-22,GBPUSD,1.50710000
2010-03-22,JPYUSD,0.01110864
2010-03-23,AUDUSD,0.91860000
2010-03-23,CHFUSD,0.94688003
2010-03-23,EURUSD,1.35350000
2010-03-23,GBPUSD,1.50670000
2010-03-23,JPYUSD,0.01108156
2010-03-24,AUDUSD,0.90900000
2010-03-24,CHFUSD,0.93527871
2010-03-24,EURUSD,1.33470000
2010-03-24,GBPUSD,1.49140000
2010-03-24,JPYUSD,0.01088258
2010-03-25,AUDUSD,0.91190000
2010-03-25,CHFUSD,0.93484154
2010-03-25,EURUSD,1.33440000
2010-03-25,GBPUSD,1.48840000
2010-03-25,JPYUSD,0.01078865
2010-03-26,AUDUSD,0.90420000
2010-03-26,CHFUSD,0.93791034
2010-03-26,EURUSD,1.33980000
2010-03-26,GBPUSD,1.49060000
2010-03-26,JPYUSD,0.01080380
2010-03-29,AUDUSD,0.91520000
2010-03-29,CHFUSD,0.94037991
2010-03-29,EURUSD,1.34650000
2010-03-29,GBPUSD,1.49690000
2010-03-29,JPYUSD,0.01079331
2010-03-30,AUDUSD,0.91830000
2010-03-30,CHFUSD,0.93711930
2010-03-30,EURUSD,1.34090000
2010-03-30,GBPUSD,1.50900000
2010-03-30,JPYUSD,0.01076542
2010-03-31,AUDUSD,0.91690000
2010-03-31,CHFUSD,0.94984802
2010-03-31,EURUSD,1.35260000
2010-03-31,GBPUSD,1.51860000
2010-03-31,JPYUSD,0.01070664
2010-04-01,AUDUSD,0.92120000
2010-04-01,CHFUSD,0.94705938
2010-04-01,EURUSD,1.35690000
2010-04-01,GBPUSD,1.52900000
2010-04-01,JPYUSD,0.01065757
2010-04-02,AUDUSD,0.91870000
2010-04-02,CHFUSD,0.94055681
2010-04-02,EURUSD,1.34870000
2010-04-02,GBPUSD,1.51970000
2010-04-02,JPYUSD,0.01058089
2010-04-05,AUDUSD,0.92100000
2010-04-05,CHFUSD,0.94170826
2010-04-05,EURUSD,1.34860000
2010-04-05,GBPUSD,1.52840000
2010-04-05,JPYUSD,0.01060670
2010-04-06,AUDUSD,0.92540000
2010-04-06,CHFUSD,0.93423019
2010-04-06,EURUSD,1.33780000
2010-04-06,GBPUSD,1.52300000
2010-04-06,JPYUSD,0.01065984
2010-04-07,AUDUSD,0.92870000
2010-04-07,CHFUSD,0.93318402
2010-04-07,EURUSD,1.33640000
2010-04-07,GBPUSD,1.52460000
2010-04-07,JPYUSD,0.01068490
2010-04-08,AUDUSD,0.92830000
2010-04-08,CHFUSD,0.93257484
2010-04-08,EURUSD,1.33600000
2010-04-08,GBPUSD,1.52720000
2010-04-08,JPYUSD,0.01073422
2010-04-09,AUDUSD,0.93260000
2010-04-09,CHFUSD,0.93703148
2010-04-09,EURUSD,1.34680000
2010-04-09,GBPUSD,1.53710000
2010-04-09,JPYUSD,0.01072041
2010-04-12,AUDUSD,0.92970000
2010-04-12,CHFUSD,0.94357426
2010-04-12,EURUSD,1.35870000
2010-04-12,GBPUSD,1.53680000
2010-04-12,JPYUSD,0.01072846
2010-04-13,AUDUSD,0.92740000
2010-04-13,CHFUSD,0.94580535
2010-04-13,EURUSD,1.35920000
2010-04-13,GBPUSD,1.54160000
2010-04-13,JPYUSD,0.01077818
2010-04-14,AUDUSD,0.93590000
2010-04-14,CHFUSD,0.95129376
2010-04-14,EURUSD,1.36660000
2010-04-14,GBPUSD,1.54840000
2010-04-14,JPYUSD,0.01075153
2010-04-15,AUDUSD,0.93220000
2010-04-15,CHFUSD,0.94384143
2010-04-15,EURUSD,1.35400000
2010-04-15,GBPUSD,1.54650000
2010-04-15,JPYUSD,0.01074807
2010-04-16,AUDUSD,0.92520000
2010-04-16,CHFUSD,0.94126506
2010-04-16,EURUSD,1.34870000
2010-04-16,GBPUSD,1.53950000
2010-04-16,JPYUSD,0.01086602
2010-04-19,AUDUSD,0.91850000
2010-04-19,CHFUSD,0.93896714
2010-04-19,EURUSD,1.34580000
2010-04-19,GBPUSD,1.52630000
2010-04-19,JPYUSD,0.01084834
2010-04-20,AUDUSD,0.93120000
2010-04-20,CHFUSD,0.93694369
2010-04-20,EURUSD,1.34460000
2010-04-20,GBPUSD,1.53750000
2010-04-20,JPYUSD,0.01072041
2010-04-21,AUDUSD,0.92780000
2010-04-21,CHFUSD,0.93388121
2010-04-21,EURUSD,1.33830000
2010-04-21,GBPUSD,1.53970000
2010-04-21,JPYUSD,0.01072501
2010-04-22,AUDUSD,0.92460000
2010-04-22,CHFUSD,0.92781592
2010-04-22,EURUSD,1.32980000
2010-04-22,GBPUSD,1.53680000
2010-04-22,JPYUSD,0.01075153
2010-04-23,AUDUSD,0.92290000
2010-04-23,CHFUSD,0.93083869
2010-04-23,EURUSD,1.33600000
2010-04-23,GBPUSD,1.53630000
2010-04-23,JPYUSD,0.01061797
2010-04-26,AUDUSD,0.92730000
2010-04-26,CHFUSD,0.92997303
2010-04-26,EURUSD,1.33360000
2010-04-26,GBPUSD,1.54660000
2010-04-26,JPYUSD,0.01063151
2010-04-27,AUDUSD,0.91700000
2010-04-27,CHFUSD,0.92276460
2010-04-27,EURUSD,1.32300000
2010-04-27,GBPUSD,1.52850000
2010-04-27,JPYUSD,0.01075153
2010-04-28,AUDUSD,0.92200000
2010-04-28,CHFUSD,0.91659028
2010-04-28,EURUSD,1.31300000
2010-04-28,GBPUSD,1.51600000
2010-04-28,JPYUSD,0.01063038
2010-04-29,AUDUSD,0.92770000
2010-04-29,CHFUSD,0.92387288
2010-04-29,EURUSD,1.32430000
2010-04-29,GBPUSD,1.53030000
2010-04-29,JPYUSD,0.01062022
2010-04-30,AUDUSD,0.93060000
2010-04-30,CHFUSD,0.92876382
2010-04-30,EURUSD,1.33020000
2010-04-30,GBPUSD,1.53080000
2010-04-30,JPYUSD,0.01061121
2010-05-03,AUDUSD,0.92550000
2010-05-03,CHFUSD,0.92013250
2010-05-03,EURUSD,1.31830000
2010-05-03,GBPUSD,1.52420000
2010-05-03,JPYUSD,0.01056189
2010-05-04,AUDUSD,0.91250000
2010-05-04,CHFUSD,0.91016656
2010-05-04,EURUSD,1.30370000
2010-05-04,GBPUSD,1.51350000
2010-05-04,JPYUSD,0.01057306
2010-05-05,AUDUSD,0.90950000
2010-05-05,CHFUSD,0.89944235
2010-05-05,EURUSD,1.28900000
2010-05-05,GBPUSD,1.51340000
2010-05-05,JPYUSD,0.01060445
2010-05-06,AUDUSD,0.89390000
2010-05-06,CHFUSD,0.90155067
2010-05-06,EURUSD,1.26890000
2010-05-06,GBPUSD,1.48890000
2010-05-06,JPYUSD,0.01084363
2010-05-07,AUDUSD,0.88900000
2010-05-07,CHFUSD,0.90211998
2010-05-07,EURUSD,1.27210000
2010-05-07,GBPUSD,1.47390000
2010-05-07,JPYUSD,0.01090869
2010-05-10,AUDUSD,0.90160000
2010-05-10,CHFUSD,0.90342398
2010-05-10,EURUSD,1.28610000
2010-05-10,GBPUSD,1.49800000
2010-05-10,JPYUSD,0.01070778
2010-05-11,AUDUSD,0.89900000
2010-05-11,CHFUSD,0.90424089
2010-05-11,EURUSD,1.27150000
2010-05-11,GBPUSD,1.49520000
2010-05-11,JPYUSD,0.01077238
2010-05-12,AUDUSD,0.89260000
2010-05-12,CHFUSD,0.90081975
2010-05-12,EURUSD,1.26420000
2010-05-12,GBPUSD,1.48550000
2010-05-12,JPYUSD,0.01076079
2010-05-13,AUDUSD,0.89980000
2010-05-13,CHFUSD,0.89718285
2010-05-13,EURUSD,1.25680000
2010-05-13,GBPUSD,1.46590000
2010-05-13,JPYUSD,0.01078749
2010-05-14,AUDUSD,0.88860000
2010-05-14,CHFUSD,0.88464260
2010-05-14,EURUSD,1.23900000
2010-05-14,GBPUSD,1.45570000
2010-05-14,JPYUSD,0.01087666
2010-05-17,AUDUSD,0.87350000
2010-05-17,CHFUSD,0.87780899
2010-05-17,EURUSD,1.22990000
2010-05-17,GBPUSD,1.43880000
2010-05-17,JPYUSD,0.01086012
2010-05-18,AUDUSD,0.87270000
2010-05-18,CHFUSD,0.88167872
2010-05-18,EURUSD,1.23580000
2010-05-18,GBPUSD,1.44390000
2010-05-18,JPYUSD,0.01080847
2010-05-19,AUDUSD,0.83800000
2010-05-19,CHFUSD,0.86475268
2010-05-19,EURUSD,1.23170000
2010-05-19,GBPUSD,1.43490000
2010-05-19,JPYUSD,0.01096972
2010-05-20,AUDUSD,0.82500000
2010-05-20,CHFUSD,0.86956522
2010-05-20,EURUSD,1.23700000
2010-05-20,GBPUSD,1.43440000
2010-05-20,JPYUSD,0.01110248
2010-05-21,AUDUSD,0.83020000
2010-05-21,CHFUSD,0.87070091
2010-05-21,EURUSD,1.25750000
2010-05-21,GBPUSD,1.44660000
2010-05-21,JPYUSD,0.01108525
2010-05-24,AUDUSD,0.83240000
2010-05-24,CHFUSD,0.86497708
2010-05-24,EURUSD,1.24060000
2010-05-24,GBPUSD,1.44370000
2010-05-24,JPYUSD,0.01105094
2010-05-25,AUDUSD,0.81720000
2010-05-25,CHFUSD,0.86258949
2010-05-25,EURUSD,1.22790000
2010-05-25,GBPUSD,1.43520000
2010-05-25,JPYUSD,0.01112471
2010-05-26,AUDUSD,0.82910000
2010-05-26,CHFUSD,0.86192036
2010-05-26,EURUSD,1.22240000
2010-05-26,GBPUSD,1.44010000
2010-05-26,JPYUSD,0.01107665
2010-05-27,AUDUSD,0.84670000
2010-05-27,CHFUSD,0.86956522
2010-05-27,EURUSD,1.23700000
2010-05-27,GBPUSD,1.45690000
2010-05-27,JPYUSD,0.01102414
2010-05-28,AUDUSD,0.84910000
2010-05-28,CHFUSD,0.86700191
2010-05-28,EURUSD,1.23690000
2010-05-28,GBPUSD,1.44920000
2010-05-28,JPYUSD,0.01101200
2010-06-01,AUDUSD,0.83960000
2010-06-01,CHFUSD,0.86595081
2010-06-01,EURUSD,1.22660000
2010-06-01,GBPUSD,1.46730000
2010-06-01,JPYUSD,0.01096972
2010-06-02,AUDUSD,0.83550000
2010-06-02,CHFUSD,0.86393089
2010-06-02,EURUSD,1.22060000
2010-06-02,GBPUSD,1.46410000
2010-06-02,JPYUSD,0.01084481
2010-06-03,AUDUSD,0.84200000
2010-06-03,CHFUSD,0.86655113
2010-06-03,EURUSD,1.21930000
2010-06-03,GBPUSD,1.46160000
2010-06-03,JPYUSD,0.01083072
2010-06-04,AUDUSD,0.82790000
2010-06-04,CHFUSD,0.86102979
2010-06-04,EURUSD,1.19980000
2010-06-04,GBPUSD,1.44930000
2010-06-04,JPYUSD,0.01088969
2010-06-07,AUDUSD,0.81920000
2010-06-07,CHFUSD,0.86110394
2010-06-07,EURUSD,1.19590000
2010-06-07,GBPUSD,1.44980000
2010-06-07,JPYUSD,0.01086957
2010-06-08,AUDUSD,0.82320000
2010-06-08,CHFUSD,0.86880973
2010-06-08,EURUSD,1.19950000
2010-06-08,GBPUSD,1.44220000
2010-06-08,JPYUSD,0.01095290
2010-06-09,AUDUSD,0.83370000
2010-06-09,CHFUSD,0.87298123
2010-06-09,EURUSD,1.20450000
2010-06-09,GBPUSD,1.45850000
2010-06-09,JPYUSD,0.01092419
2010-06-10,AUDUSD,0.84690000
2010-06-10,CHFUSD,0.87581012
2010-06-10,EURUSD,1.21110000
2010-06-10,GBPUSD,1.46740000
2010-06-10,JPYUSD,0.01098418
2010-06-11,AUDUSD,0.84930000
2010-06-11,CHFUSD,0.86798021
2010-06-11,EURUSD,1.20770000
2010-06-11,GBPUSD,1.45450000
2010-06-11,JPYUSD,0.01090275
2010-06-14,AUDUSD,0.86340000
2010-06-14,CHFUSD,0.87888908
2010-06-14,EURUSD,1.22770000
2010-06-14,GBPUSD,1.47700000
2010-06-14,JPYUSD,0.01089325
2010-06-15,AUDUSD,0.86160000
2010-06-15,CHFUSD,0.88417330
2010-06-15,EURUSD,1.23270000
2010-06-15,GBPUSD,1.48270000
2010-06-15,JPYUSD,0.01095890
2010-06-16,AUDUSD,0.86480000
2010-06-16,CHFUSD,0.88754771
2010-06-16,EURUSD,1.23230000
2010-06-16,GBPUSD,1.48380000
2010-06-16,JPYUSD,0.01094212
2010-06-17,AUDUSD,0.86480000
2010-06-17,CHFUSD,0.89790787
2010-06-17,EURUSD,1.23650000
2010-06-17,GBPUSD,1.48060000
2010-06-17,JPYUSD,0.01099868
2010-06-18,AUDUSD,0.86990000
2010-06-18,CHFUSD,0.90033312
2010-06-18,EURUSD,1.23600000
2010-06-18,GBPUSD,1.47870000
2010-06-18,JPYUSD,0.01101443
2010-06-21,AUDUSD,0.88180000
2010-06-21,CHFUSD,0.90252708
2010-06-21,EURUSD,1.23850000
2010-06-21,GBPUSD,1.48260000
2010-06-21,JPYUSD,0.01096732
2010-06-22,AUDUSD,0.87910000
2010-06-22,CHFUSD,0.90522314
2010-06-22,EURUSD,1.23030000
2010-06-22,GBPUSD,1.48500000
2010-06-22,JPYUSD,0.01103875
2010-06-23,AUDUSD,0.87390000
2010-06-23,CHFUSD,0.90473175
2010-06-23,EURUSD,1.23100000
2010-06-23,GBPUSD,1.49520000
2010-06-23,JPYUSD,0.01113338
2010-06-24,AUDUSD,0.86710000
2010-06-24,CHFUSD,0.90514120
2010-06-24,EURUSD,1.22880000
2010-06-24,GBPUSD,1.49860000
2010-06-24,JPYUSD,0.01118568
2010-06-25,AUDUSD,0.86820000
2010-06-25,CHFUSD,0.91432751
2010-06-25,EURUSD,1.23320000
2010-06-25,GBPUSD,1.49850000
2010-06-25,JPYUSD,0.01119194
2010-06-28,AUDUSD,0.87380000
2010-06-28,CHFUSD,0.92081031
2010-06-28,EURUSD,1.23160000
2010-06-28,GBPUSD,1.50980000
2010-06-28,JPYUSD,0.01120699
2010-06-29,AUDUSD,0.85250000
2010-06-29,CHFUSD,0.92506938
2010-06-29,EURUSD,1.21870000
2010-06-29,GBPUSD,1.50810000
2010-06-29,JPYUSD,0.01131350
2010-06-30,AUDUSD,0.84800000
2010-06-30,CHFUSD,0.92816039
2010-06-30,EURUSD,1.22910000
2010-06-30,GBPUSD,1.49470000
2010-06-30,JPYUSD,0.01130071
2010-07-01,AUDUSD,0.83800000
2010-07-01,CHFUSD,0.93676815
2010-07-01,EURUSD,1.24640000
2010-07-01,GBPUSD,1.51260000
2010-07-01,JPYUSD,0.01143903
2010-07-02,AUDUSD,0.84320000
2010-07-02,CHFUSD,0.94029149
2010-07-02,EURUSD,1.25770000
2010-07-02,GBPUSD,1.51790000
2010-07-02,JPYUSD,0.01140381
2010-07-06,AUDUSD,0.85550000
2010-07-06,CHFUSD,0.94455464
2010-07-06,EURUSD,1.26460000
2010-07-06,GBPUSD,1.51800000
2010-07-06,JPYUSD,0.01142204
2010-07-07,AUDUSD,0.85680000
2010-07-07,CHFUSD,0.94831674
2010-07-07,EURUSD,1.25940000
2010-07-07,GBPUSD,1.51790000
2010-07-07,JPYUSD,0.01147315
2010-07-08,AUDUSD,0.87670000
2010-07-08,CHFUSD,0.95219958
2010-07-08,EURUSD,1.26830000
2010-07-08,GBPUSD,1.51570000
2010-07-08,JPYUSD,0.01130710
2010-07-09,AUDUSD,0.87530000
2010-07-09,CHFUSD,0.94544767
2010-07-09,EURUSD,1.26390000
2010-07-09,GBPUSD,1.50950000
2010-07-09,JPYUSD,0.01130199
2010-07-12,AUDUSD,0.87330000
2010-07-12,CHFUSD,0.94153093
2010-07-12,EURUSD,1.25730000
2010-07-12,GBPUSD,1.50160000
2010-07-12,JPYUSD,0.01129561
2010-07-13,AUDUSD,0.88210000
2010-07-13,CHFUSD,0.95020905
2010-07-13,EURUSD,1.27190000
2010-07-13,GBPUSD,1.51750000
2010-07-13,JPYUSD,0.01133273
2010-07-14,AUDUSD,0.88540000
2010-07-14,CHFUSD,0.94732853
2010-07-14,EURUSD,1.27550000
2010-07-14,GBPUSD,1.52840000
2010-07-14,JPYUSD,0.01128796
2010-07-15,AUDUSD,0.87810000
2010-07-15,CHFUSD,0.95960081
2010-07-15,EURUSD,1.28930000
2010-07-15,GBPUSD,1.53760000
2010-07-15,JPYUSD,0.01144034
2010-07-16,AUDUSD,0.87070000
2010-07-16,CHFUSD,0.95038966
2010-07-16,EURUSD,1.29190000
2010-07-16,GBPUSD,1.52890000
2010-07-16,JPYUSD,0.01157407
2010-07-19,AUDUSD,0.86920000
2010-07-19,CHFUSD,0.95020905
2010-07-19,EURUSD,1.29630000
2010-07-19,GBPUSD,1.52220000
2010-07-19,JPYUSD,0.01152472
2010-07-20,AUDUSD,0.87880000
2010-07-20,CHFUSD,0.95410743
2010-07-20,EURUSD,1.29050000
2010-07-20,GBPUSD,1.52550000
2010-07-20,JPYUSD,0.01146526
2010-07-21,AUDUSD,0.88240000
2010-07-21,CHFUSD,0.95057034
2010-07-21,EURUSD,1.28180000
2010-07-21,GBPUSD,1.52010000
2010-07-21,JPYUSD,0.01145475
2010-07-22,AUDUSD,0.89200000
2010-07-22,CHFUSD,0.96126117
2010-07-22,EURUSD,1.29030000
2010-07-22,GBPUSD,1.52830000
2010-07-22,JPYUSD,0.01149425
2010-07-23,AUDUSD,0.89460000
2010-07-23,CHFUSD,0.94975781
2010-07-23,EURUSD,1.28740000
2010-07-23,GBPUSD,1.54250000
2010-07-23,JPYUSD,0.01145344
2010-07-26,AUDUSD,0.89980000
