date,symbol,close
2018-08-10,IXIC,7839.1100
2018-08-10,SPX,2833.2800
2018-08-17,DJI,25669.3200
2018-08-17,IXIC,7816.3300
2018-08-17,SPX,2850.1300
2018-08-24,DJI,25790.3500
2018-08-24,IXIC,7945.9800
2018-08-24,SPX,2874.6900
2018-08-31,DJI,25964.8200
2018-08-31,IXIC,8109.5400
2018-08-31,SPX,2901.5200
2018-09-07,DJI,25916.5400
2018-09-07,IXIC,7902.5400
2018-09-07,SPX,2871.6800
2018-09-14,DJI,26154.6700
2018-09-14,IXIC,8010.0400
2018-09-14,SPX,2904.9800
2018-09-21,DJI,26743.5000
2018-09-21,IXIC,7986.9600
2018-09-21,SPX,2929.6700
2018-09-28,DJI,26458.3100
2018-09-28,IXIC,8046.3500
2018-09-28,SPX,2913.9800
2018-10-05,DJI,26447.0500
2018-10-05,IXIC,7788.4500
2018-10-05,SPX,2885.5700
2018-10-12,DJI,25339.9900
2018-10-12,IXIC,7496.8900
2018-10-12,SPX,2767.1300
2018-10-19,DJI,25444.3400
2018-10-19,IXIC,7449.0300
2018-10-19,SPX,2767.7800
2018-10-26,DJI,24688.3100
2018-10-26,IXIC,7167.2100
2018-10-26,SPX,2658.6900
2018-11-02,DJI,25270.8300
2018-11-02,IXIC,7356.9900
2018-11-02,SPX,2723.0600
2018-11-09,DJI,25989.3000
2018-11-09,IXIC,7406.9000
2018-11-09,SPX,2781.0100
2018-11-16,DJI,25413.2200
2018-11-16,IXIC,7247.8700
2018-11-16,SPX,2736.2700
2018-11-23,DJI,24285.9500
2018-11-23,IXIC,6938.9800
2018-11-23,SPX,2632.5600
2018-11-30,DJI,25538.4600
2018-11-30,IXIC,7330.5400
2018-11-30,SPX,2760.1700
2018-12-07,DJI,24388.9500
2018-12-07,IXIC,6969.2500
2018-12-07,SPX,2633.0800
2018-12-14,DJI,24100.5100
2018-12-14,IXIC,6910.6600
2018-12-14,SPX,2599.9500
2018-12-21,DJI,22445.3700
2018-12-21,IXIC,6332.9900
2018-12-21,SPX,2416.6200
2018-12-28,DJI,23062.4000
2018-12-28,IXIC,6584.5200
2018-12-28,SPX,2485.7400
2019-01-04,DJI,23433.1600
2019-01-04,IXIC,6738.8600
2019-01-04,SPX,2531.9400
2019-01-11,DJI,23995.9500
2019-01-11,IXIC,6971.4800
2019-01-11,SPX,2596.2600
2019-01-18,DJI,24706.3500
2019-01-18,IXIC,7157.2300
2019-01-18,SPX,2670.7100
2019-01-25,DJI,24737.2000
2019-01-25,IXIC,7164.8600
2019-01-25,SPX,2664.7600
2019-02-01,DJI,25063.8900
2019-02-01,IXIC,7263.8700
2019-02-01,SPX,2706.5300
2019-02-08,DJI,25106.3300
2019-02-08,IXIC,7298.2000
2019-02-08,SPX,2707.8800
2019-02-15,DJI,25883.2500
2019-02-15,IXIC,7472.4100
2019-02-15,SPX,2775.6000
2019-02-22,DJI,26031.8100
2019-02-22,IXIC,7527.5400
2019-02-22,SPX,2792.6700
2019-03-01,DJI,26026.3200
2019-03-01,IXIC,7595.3500
2019-03-01,SPX,2803.6900
2019-03-08,DJI,25450.2400
2019-03-08,IXIC,7408.1400
2019-03-08,SPX,2743.0700
2019-03-15,DJI,25848.8700
2019-03-15,IXIC,7688.5300
2019-03-15,SPX,2822.4800
2019-03-22,DJI,25502.3200
2019-03-22,IXIC,7642.6700
2019-03-22,SPX,2800.7100
2019-03-29,DJI,25928.6800
2019-03-29,IXIC,7729.3200
2019-03-29,SPX,2834.4000
2019-04-05,DJI,26424.9900
2019-04-05,IXIC,7938.6900
2019-04-05,SPX,2892.7400
2019-04-12,DJI,26412.3000
2019-04-12,IXIC,7984.1600
2019-04-12,SPX,2907.4100
2019-04-18,DJI,26559.5400
2019-04-18,IXIC,7998.0600
2019-04-18,SPX,2905.0300
2019-04-26,DJI,26543.3300
2019-04-26,IXIC,8133.9600
2019-04-26,SPX,2939.8800
2019-05-03,DJI,26504.9500
2019-05-03,IXIC,8164.0000
2019-05-03,SPX,2945.6400
2019-05-10,DJI,25942.3700
2019-05-10,IXIC,7916.9400
2019-05-10,SPX,2881.4000
2019-05-17,DJI,25764.0000
2019-05-17,IXIC,7816.2800
2019-05-17,SPX,2859.5300
2019-05-24,DJI,25585.6900
2019-05-24,IXIC,7637.0100
2019-05-24,SPX,2826.0600
2019-05-31,DJI,24815.0400
2019-05-31,IXIC,7453.1500
2019-05-31,SPX,2752.0600
2019-06-07,DJI,25983.9400
2019-06-07,IXIC,7742.1000
2019-06-07,SPX,2873.3400
2019-06-14,DJI,26089.6100
2019-06-14,IXIC,7796.6600
2019-06-14,SPX,2886.9800
2019-06-21,DJI,26719.1300
2019-06-21,IXIC,8031.7100
2019-06-21,SPX,2950.4600
2019-06-28,DJI,26599.9600
2019-06-28,IXIC,8006.2400
2019-06-28,SPX,2941.7600
2019-07-05,DJI,26922.1200
2019-07-05,IXIC,8161.7900
2019-07-05,SPX,2990.4100
2019-07-12,DJI,27332.0300
2019-07-12,IXIC,8244.1400
2019-07-12,SPX,3013.7700
2019-07-19,DJI,27154.2000
2019-07-19,IXIC,8146.4900
2019-07-19,SPX,2976.6100
2019-07-26,DJI,27192.4500
2019-07-26,IXIC,8330.2100
2019-07-26,SPX,3025.8600
2019-08-02,DJI,26485.0100
2019-08-02,IXIC,8004.0700
2019-08-02,SPX,2932.0500
2019-08-09,DJI,26287.4400
2019-08-09,IXIC,7959.1400
2019-08-09,SPX,2918.6500
2019-08-16,DJI,25886.0100
2019-08-16,IXIC,7895.9900
2019-08-16,SPX,2888.6800
2019-08-23,DJI,25628.9000
2019-08-23,IXIC,7751.7700
2019-08-23,SPX,2847.1100
2019-08-30,DJI,26403.2800
2019-08-30,IXIC,7962.8800
2019-08-30,SPX,2926.4600
2019-09-06,DJI,26797.4600
2019-09-06,IXIC,8103.0700
2019-09-06,SPX,2978.7100
2019-09-13,DJI,27219.5200
2019-09-13,IXIC,8176.7100
2019-09-13,SPX,3007.3900
2019-09-20,DJI,26935.0700
2019-09-20,IXIC,8117.6700
2019-09-20,SPX,2992.0700
2019-09-27,DJI,26820.2500
2019-09-27,IXIC,7939.6300
2019-09-27,SPX,2961.7900
2019-10-04,DJI,26573.7200
2019-10-04,IXIC,7982.4600
2019-10-04,SPX,2952.0100
2019-10-11,DJI,26816.5900
2019-10-11,IXIC,8057.0400
2019-10-11,SPX,2970.2700
2019-10-18,DJI,26770.2000
2019-10-18,IXIC,8089.5400
2019-10-18,SPX,2986.2000
2019-10-25,DJI,26958.0600
2019-10-25,IXIC,8243.1200
2019-10-25,SPX,3022.5500
2019-11-01,DJI,27347.3600
2019-11-01,IXIC,8386.4000
2019-11-01,SPX,3066.9100
2019-11-08,DJI,27681.2400
2019-11-08,IXIC,8475.3100
2019-11-08,SPX,3093.0800
2019-11-15,DJI,28004.8900
2019-11-15,IXIC,8540.8300
2019-11-15,SPX,3120.4600
2019-11-22,DJI,27875.6200
2019-11-22,IXIC,8519.8800
2019-11-22,SPX,3110.2900
2019-11-29,DJI,28051.4100
2019-11-29,IXIC,8665.4700
2019-11-29,SPX,3140.9800
2019-12-06,DJI,28015.0600
2019-12-06,IXIC,8656.5300
2019-12-06,SPX,3145.9100
2019-12-13,DJI,28135.3800
2019-12-13,IXIC,8734.8800
2019-12-13,SPX,3168.8000
2019-12-20,DJI,28455.0900
2019-12-20,IXIC,8924.9600
2019-12-20,SPX,3221.2200
2019-12-27,DJI,28645.2600
2019-12-27,IXIC,9006.6200
2019-12-27,SPX,3240.0200
2020-01-03,DJI,28634.8800
2020-01-03,IXIC,9020.7700
2020-01-03,SPX,3234.8500
2020-01-10,DJI,28823.7700
2020-01-10,IXIC,9178.8600
2020-01-10,SPX,3265.3500
2020-01-17,DJI,29348.1000
2020-01-17,IXIC,9388.9400
2020-01-17,SPX,3329.6200
2020-01-24,DJI,28989.7300
2020-01-24,IXIC,9314.9100
2020-01-24,SPX,3295.4700
2020-01-31,DJI,28256.0300
2020-01-31,IXIC,9150.9400
2020-01-31,SPX,3225.5200
2020-02-07,DJI,29102.5100
2020-02-07,IXIC,9520.5100
2020-02-07,SPX,3327.7100
2020-02-14,DJI,29398.0800
2020-02-14,IXIC,9731.1800
2020-02-14,SPX,3380.1600
2020-02-21,DJI,28992.4100
2020-02-21,IXIC,9576.5900
2020-02-21,SPX,3337.7500
2020-02-28,DJI,25409.3600
2020-02-28,IXIC,8567.3700
2020-02-28,SPX,2954.2200
2020-03-06,DJI,25864.7800
2020-03-06,IXIC,8575.6200
2020-03-06,SPX,2972.3700
2020-03-13,DJI,23185.6200
2020-03-13,IXIC,7874.8800
2020-03-13,SPX,2711.0200
2020-03-20,DJI,19173.9800
2020-03-20,IXIC,6879.5200
2020-03-20,SPX,2304.9200
2020-03-27,DJI,21636.7800
2020-03-27,IXIC,7502.3800
2020-03-27,SPX,2541.4700
2020-04-03,DJI,21052.5300
2020-04-03,IXIC,7373.0800
2020-04-03,SPX,2488.6500
2020-04-09,DJI,23719.3700
2020-04-09,IXIC,8153.5800
2020-04-09,SPX,2789.8200
2020-04-17,DJI,24242.4900
2020-04-17,IXIC,8650.1400
2020-04-17,SPX,2874.5600
2020-04-24,DJI,23775.2700
2020-04-24,IXIC,8634.5200
2020-04-24,SPX,2836.7400
2020-05-01,DJI,23723.6900
2020-05-01,IXIC,8604.9500
2020-05-01,SPX,2830.7100
2020-05-08,DJI,24331.3200
2020-05-08,IXIC,9121.3200
2020-05-08,SPX,2929.8000
2020-05-15,DJI,23685.4200
2020-05-15,IXIC,9014.5600
2020-05-15,SPX,2863.7000
2020-05-22,DJI,24465.1600
2020-05-22,IXIC,9324.5900
2020-05-22,SPX,2955.4500
2020-05-29,DJI,25383.1100
2020-05-29,IXIC,9489.8700
2020-05-29,SPX,3044.3100
2020-06-05,DJI,27110.9800
2020-06-05,IXIC,9814.0800
2020-06-05,SPX,3193.9300
2020-06-12,DJI,25605.5400
2020-06-12,IXIC,9588.8100
2020-06-12,SPX,3041.3100
2020-06-19,DJI,25871.4600
2020-06-19,IXIC,9946.1200
2020-06-19,SPX,3097.7400
2020-06-26,DJI,25015.5500
2020-06-26,IXIC,9757.2200
2020-06-26,SPX,3009.0500
2020-07-02,DJI,25827.3600
2020-07-02,IXIC,10207.6300
2020-07-02,SPX,3130.0100
2020-07-10,DJI,26075.3000
2020-07-10,IXIC,10617.4400
2020-07-10,SPX,3185.0400
2020-07-17,DJI,26671.9500
2020-07-17,IXIC,10503.1900
2020-07-17,SPX,3224.7300
2020-07-24,DJI,26469.8900
2020-07-24,IXIC,10363.1800
2020-07-24,SPX,3215.6300
2020-07-31,DJI,26428.3200
2020-07-31,IXIC,10745.2700
2020-07-31,SPX,3271.1200
2020-08-07,DJI,27433.4800
2020-08-07,IXIC,11010.9800
2020-08-07,SPX,3351.2800
2020-08-14,DJI,27931.0200
2020-08-14,IXIC,11019.3000
2020-08-14,SPX,3372.8500
2020-08-21,DJI,27930.3300
2020-08-21,IXIC,11311.8000
2020-08-21,SPX,3397.1600
2020-08-28,DJI,28653.8700
2020-08-28,IXIC,11695.6300
2020-08-28,SPX,3508.0100
2020-09-04,DJI,28133.3100
2020-09-04,IXIC,11313.1300
2020-09-04,SPX,3426.9600
2020-09-11,DJI,27665.6400
2020-09-11,IXIC,10853.5500
2020-09-11,SPX,3340.9700
2020-09-18,DJI,27657.4200
2020-09-18,IXIC,10793.2800
2020-09-18,SPX,3319.4700
2020-09-25,DJI,27173.9600
2020-09-25,IXIC,10913.7300
2020-09-25,SPX,3298.4600
2020-10-02,DJI,27682.8100
2020-10-02,IXIC,11075.1100
2020-10-02,SPX,3348.4400
2020-10-09,DJI,28586.9000
2020-10-09,IXIC,11580.0500
2020-10-09,SPX,3477.1300
2020-10-16,DJI,28606.3100
2020-10-16,IXIC,11671.6600
2020-10-16,SPX,3483.8100
2020-10-23,DJI,28335.5700
2020-10-23,IXIC,11548.2800
2020-10-23,SPX,3465.3900
2020-10-30,DJI,26501.6000
2020-10-30,IXIC,10911.5900
2020-10-30,SPX,3269.9600
2020-11-06,DJI,28323.4000
2020-11-06,IXIC,11895.2300
2020-11-06,SPX,3509.4400
2020-11-13,DJI,29479.8100
2020-11-13,IXIC,11829.2900
2020-11-13,SPX,3585.1500
2020-11-20,DJI,29263.4800
2020-11-20,IXIC,11854.9700
2020-11-20,SPX,3557.5400
2020-11-27,DJI,29910.3700
2020-11-27,IXIC,12205.8500
2020-11-27,SPX,3638.3500
2020-12-04,DJI,30218.2600
2020-12-04,IXIC,12464.2300
2020-12-04,SPX,3699.1200
2020-12-11,DJI,30046.3700
2020-12-11,IXIC,12377.8700
2020-12-11,SPX,3663.4600
2020-12-18,DJI,30179.0500
2020-12-18,IXIC,12755.6400
2020-12-18,SPX,3709.4100
2020-12-24,DJI,30199.8700
2020-12-24,IXIC,12804.7300
2020-12-24,SPX,3703.0600
2020-12-31,DJI,30606.4800
2020-12-31,IXIC,12888.2800
2020-12-31,SPX,3756.0700
2021-01-08,DJI,31097.9700
2021-01-08,IXIC,13201.9800
2021-01-08,SPX,3824.6800
2021-01-15,DJI,30814.2600
2021-01-15,IXIC,12998.5000
2021-01-15,SPX,3768.2500
2021-01-22,DJI,30996.9800
2021-01-22,IXIC,13543.0600
2021-01-22,SPX,3841.4700
2021-01-29,DJI,29982.6200
2021-01-29,IXIC,13070.6900
2021-01-29,SPX,3714.2400
2021-02-05,DJI,31148.2400
2021-02-05,IXIC,13856.3000
2021-02-05,SPX,3886.8300
2021-02-12,DJI,31458.4000
2021-02-12,IXIC,14095.4700
2021-02-12,SPX,3934.8300
2021-02-19,DJI,31494.3200
2021-02-19,IXIC,13874.4700
2021-02-19,SPX,3906.7100
2021-02-26,DJI,30932.3700
2021-02-26,IXIC,13192.3500
2021-02-26,SPX,3811.1500
2021-03-05,DJI,31496.3000
2021-03-05,IXIC,12920.1500
2021-03-05,SPX,3841.9400
2021-03-12,DJI,32778.6400
2021-03-12,IXIC,13319.8600
2021-03-12,SPX,3943.3400
2021-03-19,DJI,32627.9700
2021-03-19,IXIC,13215.2400
2021-03-19,SPX,3913.1000
2021-03-26,DJI,33072.8800
2021-03-26,IXIC,13138.7200
2021-03-26,SPX,3974.5400
2021-04-01,DJI,33153.2100
2021-04-01,IXIC,13480.1100
2021-04-01,SPX,4019.8700
2021-04-09,DJI,33800.6000
2021-04-09,IXIC,13900.1900
2021-04-09,SPX,4128.8000
2021-04-16,DJI,34200.6700
2021-04-16,IXIC,14052.3400
2021-04-16,SPX,4185.4700
2021-04-23,DJI,34043.4900
2021-04-23,IXIC,14016.8100
2021-04-23,SPX,4180.1700
2021-04-30,DJI,33874.8500
2021-04-30,IXIC,13962.6800
2021-04-30,SPX,4181.1700
2021-05-07,DJI,34777.7600
2021-05-07,IXIC,13752.2400
2021-05-07,SPX,4232.6000
2021-05-14,DJI,34382.1300
2021-05-14,IXIC,13429.9800
2021-05-14,SPX,4173.8500
2021-05-21,DJI,34207.8400
2021-05-21,IXIC,13470.9900
2021-05-21,SPX,4155.8600
2021-05-28,DJI,34529.4500
2021-05-28,IXIC,13748.7400
2021-05-28,SPX,4204.1100
2021-06-04,DJI,34756.3900
2021-06-04,IXIC,13814.4900
2021-06-04,SPX,4229.8900
2021-06-11,DJI,34479.6000
2021-06-11,IXIC,14069.4200
2021-06-11,SPX,4247.4400
2021-06-18,DJI,33290.0800
2021-06-18,IXIC,14030.3800
2021-06-18,SPX,4166.4500
2021-06-25,DJI,34433.8400
2021-06-25,IXIC,14360.3900
2021-06-25,SPX,4280.7000
2021-07-02,DJI,34786.3500
2021-07-02,IXIC,14639.3300
2021-07-02,SPX,4352.3400
2021-07-09,DJI,34870.1600
2021-07-09,IXIC,14701.9200
2021-07-09,SPX,4369.5500
2021-07-16,DJI,34687.8500
2021-07-16,IXIC,14427.2400
2021-07-16,SPX,4327.1600
2021-07-23,DJI,35061.5500
2021-07-23,IXIC,14836.9900
2021-07-23,SPX,4411.7900
2021-07-30,DJI,34935.4700
2021-07-30,IXIC,14672.6800
2021-07-30,SPX,4395.2600
2021-08-06,DJI,35208.5100
2021-08-06,IXIC,14835.7600
2021-08-06,SPX,4436.5200
2021-08-13,DJI,35515.3800
2021-08-13,IXIC,14822.9000
